i	a	146491	91169	2472	741345	843669	0.0325013872178057	0.041777657208661	0.0266980592066184	0.0325758584083302	0.0276265254253272
i	b	33315	20061	891	338112	318887	0.00739146920398658	0.00919283507840328	0.00962296551500686	0.014857169925146	0.0104421755609206
i	c	378235	179146	7018	1868242	2136221	0.0839175252699944	0.0820925992201602	0.0757957036861034	0.0820934745152334	0.0699520354198365
i	d	238741	62172	3509	717405	1182768	0.052968535171213	0.0284899527687796	0.0378978518430517	0.0315238973776422	0.0387305569177764
i	e	185192	107479	3709	1034928	1200178	0.0410878272497278	0.0492516186327554	0.0400578889956907	0.0454763544514583	0.039300659419652
i	f	64774	31935	1620	594545	616871	0.0143711549217778	0.014634025633259	0.0174963009363761	0.0261252368834762	0.0201998679169758
i	g	135393	61546	3077	577937	946425	0.0300391172125275	0.0282030919563037	0.0332321715933514	0.0253954553965227	0.0309913417770066
i	h	693	415	5	5715	14545	0.00015375320901584	0.000190171305395412	5.40009288159756e-05	0.000251126035521393	0.000476286093611813
i	i	1215	975	11	14595	17536	0.00026956731450829	0.000446788006651871	0.000118802043395146	0.00064132711958613	0.000574228459097749
i	j	1347	582	3	7742	23834	0.000298853640035117	0.000266698071662963	3.24005572895854e-05	0.000340195584778062	0.000780460828817048
i	k	32383	8361	596	78813	318939	0.00718468999647898	0.00383137899858082	0.0064369107148643	0.0034631664457651	0.010443878336917
i	l	264430	122799	5144	1125917	1822504	0.0586680534777179	0.0562719183885571	0.0555561555658757	0.0494745533746528	0.0596791550877899
i	m	133078	63883	3102	1113327	1045825	0.0295254971852957	0.02927400843994	0.0335021762374313	0.0489213290899258	0.0342462635855328
i	n	1197246	565865	23895	5076528	7961166	0.265628303724932	0.259304302958012	0.258070438811548	0.223070577577139	0.260693891697159
i	o	335236	172292	7046	2448816	2038436	0.0743775047296306	0.0789517940944249	0.0760981088874729	0.10760480381476	0.0667499979042757
i	p	36890	23560	956	254152	261396	0.00818464052033813	0.0107962312171468	0.0103249775896145	0.0111678362519393	0.00855959296842582
i	q	3252	3033	117	25133	28251	0.000721508565251819	0.00138985438376936	0.00126362173429383	0.00110438331596836	0.000925098551435362
i	r	153512	80695	3381	685772	955104	0.0340591091232894	0.0369780084069464	0.0365154280653627	0.0301338938987886	0.0312755416399462
